mean_AccX(g),min_AccX(g),max_AccX(g),mean_ΔAccX,min_ΔAccX,max_ΔAccX,mean_AccY(g),min_AccY(g),max_AccY(g),mean_ΔAccY,min_ΔAccY,max_ΔAccY,mean_AccZ(g),min_AccZ(g),max_AccZ(g),mean_ΔAccZ,min_ΔAccZ,max_ΔAccZ,mean_GyrX(d/s),min_GyrX(d/s),max_GyrX(d/s),mean_ΔGyrX,min_ΔGyrX,max_ΔGyrX,mean_GyrY(d/s),min_GyrY(d/s),max_GyrY(d/s),mean_ΔGyrY,min_ΔGyrY,max_ΔGyrY,mean_GyrZ(d/s),min_GyrZ(d/s),max_GyrZ(d/s),mean_ΔGyrZ,min_ΔGyrZ,max_ΔGyrZ,isFall
31.45,31.24,31.57,0.1,-32,11,31.482,31.25,31.6,0.7,-24,23,31.195999999999998,31.07,31.31,3.3,-32,31,3904.293,3902.44,3905.37,-1.6,-32,32,2774.177,11.16,3970.61,2.9,-21,25,3176.5260000000003,42.93,3993.54,3.6,-14,35,0
31.637,31.5,31.79,-7.5,-88,23,31.424,31.34,31.52,-21.0,-168,18,31.125,30.83,31.37,-0.4,-26,93,3903.707000000001,3901.46,3905.37,-1.6,-48,32,14.970000000000002,2.99,31.28,14.0,-22,106,1207.731,4.63,3983.29,2.3,-13,30,0
31.287,30.86,31.54,5.7,-10,21,31.419,31.15,31.81,-3.7,-22,13,31.615000000000002,31.29,31.85,2.5,-22,22,3903.315000000001,3902.44,3904.39,8.0,-32,48,878.8779999999999,15.67,3986.16,8.4,-90,42,2801.03,59.82,3989.51,-0.5,-13,17,0
31.056,30.92,31.2,5.0,-14,18,31.723000000000003,31.64,31.76,-5.2,-23,6,31.860000000000003,31.83,31.92,0.2,-29,20,3903.804,3902.44,3905.37,-4.8,-48,32,1250.5549999999998,4.63,3994.21,-3.4,-12,8,1213.5729999999999,0.61,3995.67,-1.4,-13,8,0
31.061999999999994,30.96,31.14,-0.9,-22,10,31.702999999999996,31.64,31.77,2.9,-15,12,22.333,0.0,31.95,0.1,-18,21,3903.9009999999994,3901.46,3905.37,-9.6,-32,48,3948.293,3874.33,3970.79,-0.9,-9,7,3973.2119999999995,3947.07,3988.48,-2.4,-9,3,0
31.465999999999998,31.06,31.75,1.6,-16,13,31.220999999999997,30.93,31.6,-18.4,-67,9,15.912,0.01,31.76,0.0,-26,30,3903.315000000001,3901.46,3904.39,8.0,-16,32,3137.422,7.26,3952.13,-3.3,-56,41,2771.5860000000002,4.7,3995.43,3.7,-5,15,0
31.481,31.38,31.67,6.9,-29,94,31.197999999999997,30.72,31.62,-11.4,-93,51,31.435000000000002,31.34,31.72,-6.5,-41,24,3903.022,3901.46,3904.39,0.0,-32,32,1991.3349999999998,5.24,3983.84,28.6,-50,85,827.7139999999999,5.49,3993.23,3.0,-26,70,0
31.639,31.51,31.77,6.8,-14,31,31.145000000000003,30.96,31.37,-3.2,-44,27,19.027,0.06,31.94,10.5,-9,34,3902.9260000000004,3901.46,3904.39,8.0,-16,32,845.7139999999999,30.24,3969.21,-5.7,-53,63,1212.969,0.49,3991.65,-4.6,-22,11,0
31.738,31.66,31.79,-2.8,-17,21,31.169,31.02,31.33,4.1,-13,29,0.267,0.1,0.45,-1.6,-20,26,3904.1950000000006,3902.44,3906.34,-12.8,-64,16,36.293,3.48,81.95,-16.7,-70,13,2398.543,8.9,3995.24,-0.5,-8,7,0
22.249,0.02,31.86,5.6,-6,13,31.264,31.06,31.37,-7.6,-25,20,3.6689999999999996,0.3,31.95,-14.4,-61,7,3903.3170000000005,3901.46,3905.37,4.8,-64,64,2750.475,6.34,3990.79,-2.3,-53,30,3187.579,11.46,3992.5,1.8,-16,22,0
19.171,0.04,31.99,10.4,-24,55,30.893,30.52,31.27,-14.0,-56,34,28.574,0.01,31.95,-18.7,-65,63,3903.999,3902.44,3905.37,-12.8,-48,32,2389.932,30.24,3989.63,33.6,-102,165,3589.293,42.87,3994.88,-6547.7,-65510,42,0
28.706,0.01,31.98,2.0,-26,19,31.008999999999997,30.78,31.21,1.9,-95,90,22.411,0.14,31.96,-6538.3,-65428,45,3904.097,3901.46,3905.37,-6.4,-48,64,2006.9329999999998,16.34,3993.17,-7.1,-131,30,3972.0859999999993,3926.89,3995.24,-3.4,-17,8,0
18.929,0.17,31.91,-3.7,-45,51,31.406,31.22,31.85,-114.5,-1049,44,3.7629999999999995,0.14,31.96,58.2,-71,656,3903.6090000000004,3901.46,3905.37,0.0,-48,64,1999.554,3.17,3990.06,6500.5,-475,65443,2010.819,2.93,3962.26,-35.1,-410,46,0
25.406,0.06,31.98,-3.3,-28,8,31.099,30.77,31.51,1.5,-22,83,6.706,0.1,31.98,-8.2,-48,26,3903.3160000000003,3901.46,3904.39,-4.8,-32,32,2378.006,2.8,3983.78,-10.1,-55,64,2374.2930000000006,25.49,3985.3,-3.0,-27,17,0
0.33499999999999996,0.06,0.49,2.7,-9,24,31.083,30.9,31.19,-6.4,-45,15,6.481999999999999,0.03,31.82,0.8,-35,41,3903.3170000000005,3901.46,3905.37,-4.8,-48,16,2785.8669999999997,14.82,3991.16,5.8,-37,114,3149.4880000000003,0.55,3983.35,-1.1,-9,11,0
0.272,0.1,0.43,-2.3,-33,43,31.026999999999997,30.95,31.11,-2.7,-25,19,31.645,31.45,31.82,0.7,-27,24,3903.6090000000004,3902.44,3905.37,-12.8,-64,16,3185.068,13.72,3993.48,10.9,-12,48,1223.6219999999998,5.85,3984.51,2.6,-9,13,0
12.758,0.03,31.88,-3.5,-39,28,31.053000000000004,30.89,31.29,4.8,-36,33,31.758,31.22,31.97,-17.8,-101,23,3902.1459999999997,3900.49,3904.39,11.2,-32,32,2007.7870000000003,24.02,3995.0,-16.9,-94,55,2083.591,8.9,3994.94,8.9,-34,93,0
31.498,30.92,31.96,-2.2,-40,16,31.339,30.97,31.77,-1.1,-23,28,31.703999999999997,31.5,31.88,7.2,-19,36,3902.535,3901.46,3904.39,6.4,-32,48,2764.901,2.13,3990.18,-3.3,-30,75,2790.306,47.68,3979.21,-5.3,-30,55,0
21.83,0.01,31.81,3.7,-15,32,31.23,31.01,31.45,27.4,-47,160,31.518,30.85,31.91,-4.1,-90,129,3902.4380000000006,3901.46,3903.41,1.6,-32,48,1207.019,9.27,3983.11,-18.5,-172,121,2798.129,9.76,3995.79,-6557.1,-65530,26,0
0.5930000000000001,0.47,0.97,10.5,-38,78,31.296999999999997,30.45,31.65,29.2,-32,152,15.837,0.0,31.99,6544.0,-94,65515,3902.2419999999997,3901.46,3903.41,11.2,-16,32,2062.013,36.34,3985.18,-15.2,-145,68,2794.176,13.05,3993.78,13.1,-29,51,0
18.838,0.04,31.93,-16.9,-119,15,31.129,30.8,31.4,18.0,-17,91,19.292,0.27,32.0,24.8,-14,244,3902.828,3902.44,3903.41,-8.0,-32,16,1604.2009999999998,7.38,3957.99,19.6,-47,110,2016.975,14.57,3995.85,-6557.1,-65532,21,0
31.201,30.89,31.53,1.5,-15,17,31.598000000000003,31.28,31.85,-2.0,-16,12,19.191,0.01,32.0,6553.1,-31,65519,3902.7300000000005,3900.49,3904.39,0.0,-32,32,2366.476,19.51,3977.87,-1.4,-42,24,3559.1639999999998,7.56,3994.27,-5.3,-16,8,0
31.776,31.64,31.92,-5.6,-26,8,31.041000000000004,30.72,31.24,0.4,-30,31,25.504,0.01,31.96,0.9,-34,84,3901.853,3900.49,3903.41,4.8,-32,32,2350.879,9.51,3979.7,2.9,-112,75,3549.999,21.65,3982.07,-2.8,-21,9,0
31.558999999999997,31.17,31.75,4.8,-14,26,31.096999999999998,30.62,31.31,-0.3,-15,17,31.673000000000002,31.55,31.74,0.3,-32,24,3901.951,3900.49,3904.39,-9.6,-48,32,1619.0670000000002,22.32,3991.77,2.0,-30,27,1612.976,26.59,3966.52,2.7,-14,20,0
31.574,31.41,31.91,2.4,-17,30,31.148999999999994,30.9,31.23,0.3,-16,20,28.580000000000002,0.23,31.9,-1.3,-20,14,3901.4630000000006,3899.51,3903.41,11.2,-32,32,37.737,13.72,70.91,1.4,-23,30,835.4399999999999,10.55,3988.23,-1.0,-12,13,0
31.663,31.35,31.79,7.2,-19,56,31.285000000000004,30.95,31.74,31.8,-50,96,3.617,0.16,31.96,-6.8,-40,52,3901.4630000000006,3899.51,3902.44,4.8,-16,48,454.525,11.34,3862.26,-7.5,-123,52,2384.025,1.04,3992.44,3.7,-17,43,0
28.354000000000003,0.0,31.93,6529.3,-82,65532,31.167999999999996,30.86,31.49,-18.3,-74,28,16.034,0.24,31.93,8.6,-26,31,3901.95,3899.51,3903.41,-9.6,-32,32,3534.8910000000005,48.05,3968.54,-13.0,-86,60,2411.165,10.43,3965.55,-9.2,-57,20,0
31.574,31.31,31.79,8.7,-23,39,31.229999999999997,30.96,31.52,21.0,-10,58,31.391000000000002,31.18,31.56,-11.7,-58,20,3901.657,3899.51,3903.41,-1.6,-32,32,2375.639,12.8,3988.6,-15.3,-73,34,1605.0430000000001,7.2,3993.05,2.7,-20,26,0
15.85,0.08,31.65,3.2,-30,62,25.427,0.06,31.88,15.2,-23,72,30.915999999999997,30.74,31.13,9.2,-75,115,3901.756,3900.49,3903.41,-11.2,-48,32,1999.39,4.21,3995.49,-51.3,-539,68,59.249999999999986,16.89,146.04,3.9,-23,24,0
0.22999999999999998,0.21,0.27,-0.7,-14,18,31.685000000000002,31.64,31.73,2.6,-42,40,30.939999999999998,30.88,31.07,-3.8,-26,37,3901.4619999999995,3900.49,3903.41,-3.2,-32,48,1599.94,0.43,3992.87,-3.2,-23,10,2790.2799999999997,0.3,3995.79,-0.4,-11,5,0
0.136,0.07,0.29,-3.7,-34,18,31.694,31.6,31.79,7.4,-22,74,30.913999999999998,30.82,31.02,-1.0,-44,30,3901.3659999999995,3900.49,3903.41,8.0,-16,32,2001.441,9.7,3991.46,7.7,-17,35,3587.506,5.98,3994.51,-2.5,-7,3,0
0.10200000000000001,0.06,0.18,0.9,-23,18,31.728,31.62,31.85,1.4,-11,19,30.900000000000006,30.83,30.95,4.9,-17,31,3902.4379999999996,3901.46,3904.39,-20.8,-64,32,2393.334,0.49,3991.04,1.1,-16,19,1998.81,2.68,3993.23,2.7,-7,11,0
6.426,0.02,31.98,0.8,-11,26,31.746999999999996,31.66,31.9,-0.2,-27,21,30.883999999999997,30.82,31.0,8.5,-32,53,3902.0480000000002,3900.49,3903.41,0.0,-32,32,1205.523,0.67,3995.06,-6556.6,-65516,7,3190.786,5.3,3994.88,1.4,-12,7,0
19.064,0.06,31.97,-3.3,-233,104,28.171000000000003,0.09,31.6,-31.1,-116,38,31.157999999999998,30.62,31.71,28.7,-191,609,3901.4629999999997,3899.51,3903.41,6.4,-48,64,1616.0549999999998,5.06,3974.88,6513.6,-117,65020,3573.843,1.77,3988.48,-1.5,-147,78,0
31.537,31.39,31.66,4.4,-18,29,31.257000000000005,31.16,31.44,-3.9,-24,21,31.377000000000002,31.29,31.46,5.1,-41,45,3902.4380000000006,3900.49,3904.39,-6.4,-64,48,2403.9700000000003,11.04,3995.91,-6555.9,-65533,27,2395.1400000000003,6.04,3994.51,-2.9,-20,19,0
31.383,31.27,31.47,-5.1,-20,13,31.343,31.17,31.52,-1.7,-10,7,31.502,31.42,31.57,5.0,-18,23,3902.1450000000004,3900.49,3904.39,1.6,-32,32,3180.172,26.22,3987.5,-0.5,-12,13,3577.7309999999998,15.91,3995.55,1.8,-9,14,0
31.342000000000002,31.25,31.5,1.8,-13,16,31.392000000000003,31.3,31.43,3.7,-15,21,31.501000000000005,31.43,31.58,2.0,-22,20,3902.536,3901.46,3904.39,-6.4,-48,32,809.1389999999999,4.27,3991.77,-1.2,-8,7,815.189,2.93,3993.72,2.3,-7,10,0
31.419,31.37,31.52,3.0,-10,18,31.307,31.17,31.39,2.1,-10,16,31.441000000000003,31.38,31.54,-8.9,-21,3,3902.0480000000002,3900.49,3903.41,1.6,-32,32,3586.318,0.73,3995.98,-6554.7,-65532,14,3181.4030000000002,0.79,3992.01,0.4,-10,6,0
12.791999999999998,0.01,31.98,6549.4,-30,65512,31.092999999999996,31.0,31.22,9.6,-9,31,22.161,0.13,31.92,7.7,-28,37,3902.4379999999996,3899.51,3904.39,0.0,-32,32,843.0009999999999,6.77,3987.2,-10.4,-82,28,1211.548,1.89,3995.37,-3.3,-14,7,0
3.2649999999999992,0.02,31.97,-1.3,-15,11,31.038,30.91,31.25,-2.4,-42,37,16.048,0.05,31.99,-6.4,-43,18,3902.1449999999995,3900.49,3904.39,9.6,-16,32,1587.708,4.21,3970.37,-13.9,-64,23,1205.9869999999999,4.45,3995.49,-1.6,-14,10,0
19.141,0.0,31.81,6542.0,-134,65506,30.969,30.64,31.46,32.0,-43,158,25.490000000000002,0.05,31.96,8.2,-52,123,3902.4380000000006,3900.49,3903.41,6.4,-32,48,1592.6889999999999,7.13,3982.44,22.0,-84,92,2787.3040000000005,0.24,3994.15,1.2,-48,27,0
9.639,0.01,31.9,6551.4,-12,65480,31.01,30.94,31.09,-6.2,-36,29,31.762,31.68,31.83,3.0,-19,22,3902.3399999999992,3900.49,3904.39,1.6,-48,32,3183.4889999999996,8.35,3989.15,-12.4,-38,22,804.61,0.18,3993.78,6553.5,-13,65531,0
0.36100000000000004,0.24,0.5,-0.4,-30,30,31.124000000000002,31.03,31.3,-6.5,-39,26,12.843,0.07,31.91,8.0,-12,55,3902.34,3899.51,3904.39,8.0,-32,32,828.079,15.49,3935.49,-5.5,-101,51,1203.093,0.43,3991.59,4.3,-6,34,0
0.394,0.3,0.48,-4.6,-17,11,31.217000000000002,30.73,31.64,3.2,-43,68,3.4579999999999997,0.12,31.7,-11.6,-31,17,3902.7309999999998,3901.46,3904.39,6.4,-32,32,1553.226,21.89,3979.63,-4.9,-108,133,2001.23,1.4,3994.02,4.0,-12,39,0
0.398,0.29,0.58,-5.8,-25,10,31.113000000000007,30.84,31.36,9.0,-29,64,15.925999999999998,0.06,31.87,13.1,-23,65,3902.828,3901.46,3904.39,8.0,-32,64,2413.3720000000003,58.05,3986.83,-3.0,-190,171,806.742,1.16,3980.61,-8.0,-29,3,0
12.895,0.01,31.97,0.5,-16,15,31.032999999999998,30.93,31.14,6.9,-7,24,31.549,31.47,31.72,-4.5,-34,38,3903.2180000000008,3901.46,3905.37,-19.2,-64,16,2786.315,0.43,3988.66,0.3,-14,22,2774.231,1.83,3991.46,2.2,-3,6,0
31.939,31.93,31.96,2.0,-14,20,31.051,30.96,31.08,-3.3,-20,9,31.512999999999998,31.48,31.53,-0.8,-18,11,3903.707,3901.46,3905.37,-11.2,-48,32,1999.932,1.16,3995.91,2.0,-1,10,2794.5800000000004,0.43,3994.39,-0.6,-6,3,0
3.408,0.01,31.99,-6.4,-34,6,31.028999999999996,30.96,31.17,3.5,-18,76,31.665000000000003,31.53,31.86,10.6,-2,29,3903.0229999999997,3900.49,3905.37,1.6,-48,80,25.834000000000003,1.52,118.11,8.3,-15,52,817.549,2.07,3993.48,-0.7,-18,8,0
0.516,0.44,0.58,-0.5,-15,14,31.264000000000003,31.12,31.46,1.1,-26,33,6.687,0.05,32.0,2.5,-22,25,3903.9019999999996,3902.44,3905.37,-9.6,-48,32,1225.25,9.39,3994.09,-4.4,-80,43,3577.597,9.33,3992.74,-1.9,-11,7,0
0.569,0.5,0.63,-0.5,-30,35,31.226,31.12,31.32,0.8,-19,61,0.28700000000000003,0.14,0.45,2.6,-16,28,3902.7310000000007,3901.46,3904.39,9.6,-48,48,2008.664,4.7,3966.52,14.3,-44,56,807.0899999999999,4.76,3983.35,-4.2,-18,5,0
0.458,0.09,0.68,-9.0,-34,19,31.421999999999997,31.18,31.66,-0.2,-21,11,0.49000000000000005,0.39,0.66,2.3,-32,35,3903.5099999999998,3902.44,3904.39,6.4,-32,32,1607.8419999999999,7.99,3983.72,-12.5,-49,17,1613.354,14.51,3993.72,4.4,-6,16,0
12.976999999999999,0.0,32.0,2.2,-31,37,31.238999999999997,30.88,31.56,9.3,-6,38,0.388,0.1,0.69,-9.6,-56,12,3903.4139999999998,3902.44,3905.37,4.8,-16,32,1596.427,6.65,3949.63,15.1,-31,60,1196.548,2.32,3968.41,-4.4,-33,7,0
0.708,0.68,0.73,5.4,-14,20,31.451999999999998,31.39,31.5,8.7,-11,27,0.369,0.33,0.39,12.8,-15,37,3903.415,3902.44,3905.37,4.8,-32,48,808.3729999999999,0.98,3994.45,-0.2,-20,14,1998.3790000000001,1.4,3996.04,-13104.5,-65530,6,0
0.6799999999999999,0.64,0.72,6.8,-12,27,31.405,31.37,31.43,3.1,-14,27,0.368,0.32,0.41,-0.3,-27,31,3904.097,3902.44,3905.37,-3.2,-48,32,2796.3129999999996,0.49,3995.98,-6553.6,-65534,6,1198.126,0.18,3992.8,13105.0,-6,65524,0
0.632,0.56,0.7,4.2,-20,30,31.373,31.23,31.55,2.9,-8,14,0.328,0.22,0.48,-1.7,-22,18,3903.707000000001,3902.44,3905.37,8.0,-32,64,2395.696,4.76,3991.1,-2.7,-17,32,3192.292,1.83,3995.12,0.1,-11,7,0
0.6009999999999999,0.55,0.63,5.1,-9,26,31.203999999999997,31.11,31.35,-1.5,-18,26,19.206,0.04,31.94,4.8,-41,35,3903.9010000000007,3901.46,3905.37,-1.6,-32,32,2783.8959999999997,14.63,3992.07,-3.9,-45,64,2000.4080000000001,0.85,3995.67,0.2,-7,11,0
0.6519999999999999,0.58,0.69,2.6,-14,27,31.421,31.22,31.52,-3.2,-24,16,0.36900000000000005,0.12,0.48,-2.4,-23,20,3904.782,3903.41,3905.37,-1.6,-64,32,833.5439999999999,13.9,3991.16,-4.8,-12,10,3593.072,1.4,3995.73,1.5,-3,6,0
0.671,0.66,0.68,-2.8,-15,12,31.446000000000005,31.42,31.48,0.1,-9,17,0.42700000000000005,0.39,0.47,-0.6,-14,11,3904.975000000001,3903.41,3906.34,-6.4,-32,32,2392.4880000000003,1.22,3995.37,-2.0,-13,11,1997.7809999999997,0.37,3995.43,1.4,-5,5,0
0.6659999999999999,0.64,0.7,-5.2,-21,9,31.596999999999998,31.46,31.72,3.2,-6,29,0.5409999999999999,0.44,0.63,-0.4,-40,31,3904.5860000000007,3902.44,3906.34,-1.6,-32,32,818.885,4.63,3980.49,-7.9,-32,13,2398.969,1.28,3996.04,-13103.9,-65532,10,0
0.584,0.47,0.68,-0.8,-18,13,31.432,31.14,31.62,12.2,-5,44,0.47000000000000003,0.12,0.65,9.9,-22,38,3904.5860000000002,3903.41,3905.37,6.4,-32,32,1592.672,42.2,3967.56,-2.2,-45,47,2397.847,1.04,3993.41,-1.2,-17,10,0
0.613,0.59,0.64,0.9,-17,9,31.445999999999998,31.36,31.52,-1.5,-11,15,0.483,0.44,0.54,0.2,-15,15,3904.7799999999997,3903.41,3906.34,8.0,-32,32,1206.2189999999998,0.06,3995.85,1.1,-65526,65529,2395.458,0.49,3994.94,1.5,-3,9,0
0.615,0.61,0.63,-3.6,-17,8,31.427000000000003,31.35,31.48,-0.9,-12,12,0.471,0.43,0.5,-1.6,-15,31,3905.0739999999996,3903.41,3907.32,1.6,-64,48,3189.165,0.49,3995.18,-0.8,-20,15,2397.56,1.83,3995.61,-0.7,-4,3,0
0.611,0.59,0.65,-0.1,-17,25,31.349,31.21,31.41,11.0,-11,66,0.40800000000000003,0.37,0.47,-0.5,-39,18,3905.2690000000002,3903.41,3906.34,1.6,-32,48,3186.0370000000003,2.44,3993.84,6.3,-9,45,1598.75,0.24,3995.49,1.2,-6,5,0
0.553,0.51,0.58,2.9,-10,27,31.201999999999998,31.05,31.29,-1.8,-38,14,0.238,0.21,0.27,0.4,-29,28,3905.8550000000005,3903.41,3907.32,3.2,-16,80,3185.3480000000004,0.73,3994.7,5.3,-15,77,1200.774,1.04,3995.98,2.0,-3,11,0
0.579,0.54,0.6,1.4,-18,9,31.186,31.16,31.23,-3.9,-24,11,12.87,0.04,32.0,4.3,-23,33,3905.5619999999994,3904.39,3906.34,-6.4,-48,32,3181.9210000000003,2.93,3992.68,-3.3,-19,14,2396.731,0.06,3995.91,1.5,-4,5,0
0.569,0.55,0.6,-0.3,-23,19,31.165,31.15,31.19,0.4,-13,12,12.806000000000001,0.0,32.0,6549.3,-18,65510,3905.952,3903.41,3908.29,-3.2,-48,64,1599.5170000000003,0.61,3995.85,0.8,-6,7,1998.4209999999998,0.49,3995.85,-1.0,-7,7,0
0.566,0.54,0.59,-5.2,-16,22,31.169,31.14,31.22,0.2,-9,12,6.425999999999999,0.01,31.99,9.4,-6,22,3906.244,3904.39,3908.29,6.4,-48,64,2789.494,1.95,3996.04,-6557.3,-65527,3,3990.0370000000003,3981.4,3995.49,0.8,-8,12,0
0.549,0.51,0.57,0.3,-19,20,31.135,31.09,31.16,-0.4,-19,16,31.883999999999997,31.86,31.91,0.4,-28,23,3906.147,3904.39,3908.29,14.4,-32,32,3589.3959999999997,3.54,3994.76,2.0,-7,9,3194.6160000000004,1.28,3995.85,-1.0,-7,6,0
